"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@ZQ1428","US01@@ZQ1428","9500","10","ZQ1428","","","","","","","","N","","","MLT-D307E/CAS","U397@@MLT-D307E/CAS@@","U397","SAMSUNG COMMERCIAL PRINTER SUPPLIES","","2.9","EA","202.5","303.99","10","1010","US01","","","","B","","","TONER 20K YIELD","TONER 20K YIELD ML-5012NC/CAS","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","TONR","","US01@@2.9@@EA","","","","","","Y","1","12/31/2017 15:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YB3966","US01@@YB3966","9500","10","YB3966","","","","","","","","N","","","BW-MIP30PS","296U@@BW-MIP30PS@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","451","467","15","1525","US01","","","","X","","","MAGICINFO PREMIUM SERVER FOR","MAGICINFO PREMIUM SERVER FOR S PLAYER 3.0 NON-RETURNABLE ITEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","LICS","","US01@@0@@EA","","","","","","Y","1","6/16/2017 12:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RX1963","US01@@RX1963","9500","10","RX1963","","","","","","","","N","","","P-LM-NE1X72O","296U@@P-LM-NE1X72O@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","564","775","12","1221","US01","","","","X","","","3YR FASTTRACK FOR 70-75IN LFD","3YR FASTTRACK FOR 70-75IN LFD NBD EXCHANGE 3YR OEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","6/1/2017 10:40","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RX1960","US01@@RX1960","9500","10","RX1960","","","","","","","","N","","","P-LM-AI1X72O","296U@@P-LM-AI1X72O@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","1055","1452","12","1221","US01","","","","X","","","4YR FT & WHITEGLOVE 70-75IN LFD","4YR FT & WHITEGLOVE 70-75IN LFD NBD EXCHANGE & INSTALLATION 3YR OEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","6/1/2017 10:40","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RW2182","US01@@RW2182","9500","10","RW2182","","","","","","","","N","","","P-HD-1N5X45O","296U@@P-HD-1N5X45O@@I","296U","SAMSUNG COMMERICAL PRO AV","I","0","EA","40.5","63","12","1241","US01","","","","X","","","1YR ESP SAMSUNG HOSPITALITY TVS","1YR ESP SAMSUNG HOSPITALITY TVS ONSITE SVC $1500-$2499 2YR OEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","8/1/2017 4:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RW2177","US01@@RW2177","9500","10","RW2177","","","","","","","","N","","","P-HD-2N5X30O","296U@@P-HD-2N5X30O@@I","296U","SAMSUNG COMMERICAL PRO AV","I","0","EA","40.5","63","12","1241","US01","","","","X","","","2YR ESP SAMSUNG HOSPITALITY TVS","2YR ESP SAMSUNG HOSPITALITY TVS ONSITE SVC $750-$999 2YR OEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","12/1/2017 4:50","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DE1892","US01@@DE1892","9500","10","DE1892","","","","","","","","N","","","P-LM-2N1X57B","296U@@P-LM-2N1X57B@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","381","518","12","1221","US01","","","","X","","","5YR FT & WHITEGLOVE 52-65IN LFD","5YR FT & WHITEGLOVE 52-65IN LFD NBD EXCHANGE & INSTALLATION 3YR OEM","7.30E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","7/18/2017 3:08","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ3005","US01@@CQ3005","9500","10","CQ3005","","","","","","","","N","","","P-LM-NN1X46A","296U@@P-LM-NN1X46A@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","97.5","129","12","1221","US01","","","","X","","","3YR FASTTRACK FOR 46-51IN LFD","3YR FASTTRACK FOR 46-51IN LFD NBD EXCHANGE 3YR OEM","7.30E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","6/1/2017 10:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CM1746","US01@@CM1746","9500","10","CM1746","","","","","","","","N","","","P-LM-1N2X46D","296U@@P-LM-1N2X46D@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","166","223","12","1221","US01","","","","X","","","1YR ONSITE FOR SAMSUNG LFDS $3","1YR ONSITE FOR SAMSUNG LFDS $3 000-$4 999 3YR OEM","7.30E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/18/2017 15:16","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@PD5418","US01@@PD5418","9500","10","PD5418","","","","","","","","N","","","P-GT-2HXXT0M","126U@@P-GT-2HXXT0M@@I","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","I","0","EA","165.5","199.99","12","1221","US01","","","","X","","","3YR AD FOR GALAXY TABLETS","3YR AD FOR GALAXY TABLETS ACCIDENT DAMAGE $500-$749 1YR OEM","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","8/29/2017 2:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@PX5249","US01@@PX5249","9500","10","PX5249","","","","","","","","N","","","P-NP-1O1XU00","126U@@P-NP-1O1XU00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","50.5","49.99","12","1221","US01","","","","X","","","1YR AD NBD ONSITE SAMSUNG PCS","1YR AD NBD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $1500-$1999 1YR OEM","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","7/16/2016 4:06","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NB0455","US01@@NB0455","9500","10","NB0455","","","","","","","","N","","","P-NP-DOSXM00","126U@@P-NP-DOSXM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","721","749.99","12","1221","US01","","","","X","","","4YR AD NBD ONSITE SAMSUNG PCS","4YR AD NBD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $500-$999 1YR OEM","36725725300","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NB0452","US01@@NB0452","9500","10","NB0452","","","","","","","","N","","","P-NP-DNSXM00","126U@@P-NP-DNSXM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","340","349.99","12","1221","US01","","","","X","","","4YR NBD ONSITE SAMSUNG PCS","4YR NBD ONSITE SAMSUNG PCS $500-$999 1YR OEM","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NB0441","US01@@NB0441","9500","10","NB0441","","","","","","","","N","","","P-NP-BOSXH00","126U@@P-NP-BOSXH00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","214","219.99","12","1221","US01","","","","X","","","2YR AD NBD ONSITE SAMSUNG PCS","2YR AD NBD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $1000-$1499 1YR OEM","36725724488","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NB0440","US01@@NB0440","9500","10","NB0440","","","","","","","","N","","","P-NP-BNSXM00","126U@@P-NP-BNSXM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","109.5","109.99","12","1221","US01","","","","X","","","2YR NBD ONSITE SAMSUNG PCS","2YR NBD ONSITE SAMSUNG PCS $500-$999 1YR OEM","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ6185","US01@@CQ6185","9500","10","CQ6185","","","","","","","","N","","","P-NP-BK3XM00","126U@@P-NP-BK3XM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","108.5","109.99","12","1221","US01","","","","X","","","2YR AD SHIP-IN SAMSUNG PCS","2YR AD SHIP-IN SAMSUNG PCS ACCIDENT DAMAGE $500-$999 1YR OEM","36725724273","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:36","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ6172","US01@@CQ6172","9500","10","CQ6172","","","","","","","","N","","","P-NP-2P3XL00","126U@@P-NP-2P3XL00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","98.5","99.99","12","1221","US01","","","","X","","","2YR ESP SAMSUNG CHROMEBOOKS","2YR ESP SAMSUNG CHROMEBOOKS SHIP-IN SVC $0-$499 1YR OEM","36725723719","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","8/29/2017 2:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2PL357","US01@@2PL357","9500","10","2PL357","","","","","","","","N","","","XE800ZAA-HC1US","U363@@XE800ZAA-HC1US@@","U363","SAMSUNG COMMERCIAL NOTEBOOKS","","4.75","EA","550","499.99","70","7056","US01","","","","C","","","HMD ODYSSEY WINDOWS VR HEADSET","HMD ODYSSEY WINDOWS VR HEADSET MIXED REALITY/DUAL AMOLED DISP","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","ACCS","","US01@@4.75@@EA","","","","","","Y","1","1/18/2018 11:25","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1C4731","US01@@1C4731","9500","10","1C4731","","","","","","","","N","","","S24E200BL","1467@@S24E200BL@@C","1467","SAMSUNG COMMERCIAL INFORMATION SYS","C","12.45","EA","155","219.93","03","0303","US01","","","","A","","","23.6IN LED 1920X1080 16:9 TILT","23.6IN LED 1920X1080 16:9 TILT VGA DVI MATTE BLACK VESA 3YR WARR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","MNTR","","US01@@12.45@@EA","","","","","","Y","1","1/15/2018 19:03","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1C4729","US01@@1C4729","9500","10","1C4729","","","","","","","","N","","","S22E650D","1467@@S22E650D@@C","1467","SAMSUNG COMMERCIAL INFORMATION SYS","C","14.15","EA","157","219.93","03","0303","US01","","","","B","","","21.5IN LED 1920X1080 250CD/M2","21.5IN LED 1920X1080 250CD/M2 VGA DVI DSPPORT AD-PLS PANEL 3YR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","C","","","","","","99999","","","MNTR","","US01@@14.15@@EA","","","","","","Y","1","1/4/2018 11:24","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1DH045","US01@@1DH045","9500","10","1DH045","","","","","","","","N","","","MI-OVMTAA1","883Y@@MI-OVMTAA1@@","883Y","SAMSUNG BUSINESS SERVICES","","0","EA","7757","9000","12","1241","US01","","","","X","","","MOBILE DEPLOY SVC ENG PER WEEK","MOBILE DEPLOY SVC ENG PER WEEK WEEKLY ENGINEER","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","7/10/2017 19:07","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@VQ9304","US01@@VQ9304","9500","10","VQ9304","","","","","","","","N","","","AA-AE3AUUB/US","U363@@AA-AE3AUUB/US@@","U363","SAMSUNG COMMERCIAL NOTEBOOKS","","0.15","EA","39","39.99","22","2201","US01","","","","C","","","USB ETHERNET ADAPTER DONGLE","USB ETHERNET ADAPTER DONGLE FOR CHROMEBOOK 2 XE503 MODELS","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","ADAP","","US01@@.15@@EA","","","","","","Y","1","11/30/2017 8:13","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2KL587","US01@@2KL587","9500","10","2KL587","","","","","","","","N","","","MI-OVCPAB2","883Y@@MI-OVCPAB2@@","883Y","SAMSUNG BUSINESS SERVICES","","0","EA","82873","100000","12","1241","US01","","","","X","","","1YR SUP 2X ELITE B2B TECH","1YR SUP 2X ELITE B2B TECH UP TO 6 NAMED CALLERS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","12/6/2017 19:08","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3V6440","US01@@3V6440","9500","10","3V6440","","","","","","","","N","","","MZ-75E1T0E","U817@@MZ-75E1T0E@@","U817","SAMSUNG COMMERCIAL MEMORY","","0.22","EA","343","529.99","02","0238","US01","","","","E","","","1TB 850 EVO WHITE BOX","1TB 850 EVO WHITE BOX B2B PACKAGING","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","2.5","","US01@@.22@@EA","","","","","","Y","1","1/16/2018 3:51","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6498","US01@@KT6498","9500","10","KT6498","","","","","","","","N","","","P-OA-5NXXA35O5","929Y@@P-OA-5NXXA35O5@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","960","2122.99","12","1221","US01","","","","X","","","TIG ONLY 5YR NBD ONSITE PRINTER","TIG ONLY 5YR NBD ONSITE PRINTER MNT CONTRACT OCONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DW4803","US01@@DW4803","9500","10","DW4803","","","","","","","","N","","","P-OA-5NXXA33C5","929Y@@P-OA-5NXXA33C5@@I","929Y","SAMSUNG PRINT SERVICES","I","0","EA","1239","2770.54","12","1221","US01","","","","X","","","5YR NBD ONSITE MNT SCX-6555N","5YR NBD ONSITE MNT SCX-6555N CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6482","US01@@KT6482","9500","10","KT6482","","","","","","","","N","","","P-OA-3NXXA47C3","929Y@@P-OA-3NXXA47C3@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","255","550.99","12","1221","US01","","","","X","","","TIG ONLY 3YR NBD ONSITE PRINTER","TIG ONLY 3YR NBD ONSITE PRINTER MNT CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ7828","US01@@CQ7828","9500","10","CQ7828","","","","","","","","N","","","P-OA-2NXXA34O2","929Y@@P-OA-2NXXA34O2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","525","1148.99","12","1221","US01","","","","X","","","2YR NBD ONSITE MAINT OCONUS","2YR NBD ONSITE MAINT OCONUS COMP MODEL SCX-6545N BTA TIG","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GW9644","US01@@GW9644","9500","10","GW9644","","","","","","","","N","","","P-OA-2NXXA11F2","929Y@@P-OA-2NXXA11F2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","510.5","1115.99","12","1221","US01","","","","X","","","BTA ONLY 2 YEAR NBD ON-SITE","BTA ONLY 2 YEAR NBD ON-SITE MAINTENANCE FOR ML-6512ND","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GW9642","US01@@GW9642","9500","10","GW9642","","","","","","","","N","","","P-OA-2NXXA07E2","929Y@@P-OA-2NXXA07E2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","114","245.99","12","1221","US01","","","","X","","","BTA ONLY 2 YEAR NBD ON-SITE","BTA ONLY 2 YEAR NBD ON-SITE MAINTENANCE FOR ML-6512ND","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CN0778","US01@@CN0778","9500","10","CN0778","","","","","","","","N","","","P-OA-1EXXA11A2","929Y@@P-OA-1EXXA11A2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","24","51.99","12","1221","US01","","","","X","","","2YR NBD 1X EXCHANGE MNT 1630","2YR NBD 1X EXCHANGE MNT 1630 2525 2571 2851 2855 315","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:26","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7301","US01@@ZG7301","9500","10","ZG7301","","","","","","","","N","","","P-CLP-BNXXH03S","929Y@@P-CLP-BNXXH03S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","113","243.99","12","1221","US01","","","","X","","","2YR COLOR BAND 5 NBD ONSITE SVC","2YR COLOR BAND 5 NBD ONSITE SVC CONSUMABLE CONTRACT BTA RSTRCT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7300","US01@@ZG7300","9500","10","ZG7300","","","","","","","","N","","","P-CLP-ANXXH03S","929Y@@P-CLP-ANXXH03S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","34.75","73.99","12","1221","US01","","","","X","","","1YR COLOR BAND 5 NBD ONSITE SVC","1YR COLOR BAND 5 NBD ONSITE SVC CONSUMABLE CONTRACT BTA RSTRCT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6463","US01@@KT6463","9500","10","KT6463","","","","","","","","N","","","P-OA-1NXXA47O1","929Y@@P-OA-1NXXA47O1@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","125.5","267.99","12","1221","US01","","","","X","","","TIG ONLY 1YR NBD ONSITE PRINTER","TIG ONLY 1YR NBD ONSITE PRINTER MNT CONTRACT OCONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6462","US01@@KT6462","9500","10","KT6462","","","","","","","","N","","","P-OA-1NXXA47C1","929Y@@P-OA-1NXXA47C1@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","102","217.99","12","1221","US01","","","","X","","","TIG ONLY 1YR NBD ONSITE PRINTER","TIG ONLY 1YR NBD ONSITE PRINTER MNT CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6488","US01@@KT6488","9500","10","KT6488","","","","","","","","N","","","P-OA-4NXXA39C4","929Y@@P-OA-4NXXA39C4@@I","929Y","SAMSUNG PRINT SERVICES","I","0","EA","1418","3171.99","12","1221","US01","","","","X","","","TIG ONLY 4YR NBD ONSITE PRINTER","TIG ONLY 4YR NBD ONSITE PRINTER MNT CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","11/29/2017 11:30","1/18/2018 17:39","0","1","","","","","","0","N",""
